fips,ARG,AUS,BRA,CAN,CHN,COL,CRC,DEN,ENG,FRA,GER,HAI,ITA,JAM,JPN,KOR,MAR,NED,NZL,NGA,NOW,PAN,PHL,POR,IRL,RSA,ESP,SWE,SUI,VIE,ZAM
05057,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
13213,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,152.0
46077,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
17127,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,48.0
39011,0.0,0.0,2.0,1.0,21.0,6.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,51.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,147.0
54077,0.0,0.0,0.0,28.0,58.0,26.0,0.0,0.0,16.0,0.0,17.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
20123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
29123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
16045,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,39.0,5.0,0.0,0.0,11.0,62.0
22035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
21117,0.0,6.0,10.0,127.0,196.0,64.0,0.0,28.0,44.0,68.0,163.0,20.0,0.0,34.0,274.0,152.0,423.0,0.0,0.0,0.0,0.0,78.0,245.0,0.0,17.0,15.0,11.0,2.0,0.0,263.0,576.0
35055,0.0,8.0,0.0,41.0,0.0,5.0,0.0,0.0,98.0,10.0,43.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,56.0,0.0,0.0,3.0,0.0,53.0,136.0
51093,0.0,0.0,0.0,25.0,6.0,12.0,0.0,0.0,39.0,0.0,24.0,0.0,0.0,42.0,0.0,93.0,0.0,18.0,0.0,0.0,0.0,0.0,60.0,14.0,0.0,0.0,0.0,122.0,14.0,28.0,129.0
05147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
08097,229.0,48.0,59.0,57.0,224.0,0.0,0.0,0.0,91.0,117.0,84.0,0.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,0.0,27.0,9.0,0.0,78.0
18093,0.0,0.0,0.0,19.0,13.0,25.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,169.0
35033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
37149,0.0,0.0,0.0,61.0,6.0,0.0,0.0,10.0,18.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,2.0,0.0,4.0,36.0,14.0,112.0
02060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
21051,0.0,0.0,0.0,59.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
18131,0.0,0.0,0.0,36.0,15.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
48277,0.0,0.0,0.0,136.0,64.0,0.0,1.0,0.0,20.0,0.0,9.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,44.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,200.0
49001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0
08025,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0
39105,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
48333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,30.0
47189,2.0,0.0,81.0,340.0,163.0,213.0,0.0,0.0,60.0,466.0,210.0,78.0,16.0,92.0,27.0,123.0,0.0,0.0,0.0,59.0,0.0,50.0,300.0,0.0,0.0,74.0,13.0,17.0,0.0,98.0,477.0
53077,0.0,8.0,40.0,583.0,235.0,66.0,166.0,0.0,76.0,0.0,163.0,37.0,9.0,114.0,12.0,194.0,0.0,60.0,0.0,0.0,0.0,0.0,911.0,7.0,40.0,50.0,27.0,24.0,22.0,227.0,836.0
06081,777.0,889.0,3398.0,4332.0,53025.0,990.0,299.0,310.0,1571.0,1632.0,2391.0,4.0,1807.0,424.0,3816.0,4679.0,173.0,483.0,368.0,172.0,25.0,160.0,44578.0,553.0,967.0,376.0,582.0,689.0,418.0,4548.0,2574.0
55109,0.0,34.0,5.0,110.0,20.0,59.0,18.0,15.0,22.0,19.0,192.0,0.0,2.0,0.0,2.0,134.0,24.0,19.0,0.0,0.0,0.0,0.0,96.0,0.0,22.0,0.0,0.0,95.0,32.0,47.0,202.0
08015,0.0,0.0,9.0,15.0,17.0,10.0,0.0,0.0,0.0,0.0,37.0,0.0,32.0,0.0,0.0,136.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,78.0
20059,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,25.0,4.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,90.0,28.0,0.0,0.0,0.0,76.0
49029,0.0,7.0,80.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,41.0
48499,0.0,108.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,14.0,10.0,0.0,45.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,44.0,0.0,0.0,12.0,67.0,192.0
13141,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0
47027,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
53043,0.0,0.0,11.0,7.0,44.0,0.0,0.0,0.0,17.0,5.0,7.0,3.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0
37117,0.0,0.0,0.0,23.0,56.0,0.0,0.0,0.0,22.0,0.0,12.0,0.0,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,89.0
24013,199.0,0.0,51.0,188.0,445.0,155.0,19.0,0.0,226.0,0.0,227.0,29.0,67.0,93.0,41.0,465.0,29.0,0.0,34.0,94.0,9.0,33.0,440.0,0.0,65.0,64.0,19.0,7.0,30.0,166.0,571.0
12061,113.0,39.0,508.0,1076.0,240.0,879.0,5.0,22.0,375.0,110.0,494.0,617.0,124.0,557.0,152.0,34.0,0.0,101.0,0.0,19.0,13.0,28.0,261.0,0.0,145.0,166.0,17.0,79.0,56.0,385.0,735.0
13095,0.0,43.0,37.0,26.0,109.0,17.0,0.0,0.0,35.0,0.0,110.0,3.0,0.0,45.0,0.0,24.0,0.0,0.0,0.0,48.0,0.0,44.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,430.0
12085,151.0,3.0,292.0,1304.0,416.0,460.0,101.0,40.0,249.0,218.0,451.0,592.0,294.0,484.0,9.0,8.0,34.0,141.0,0.0,29.0,32.0,98.0,461.0,0.0,161.0,160.0,76.0,25.0,43.0,62.0,723.0
19127,0.0,0.0,0.0,15.0,137.0,0.0,10.0,0.0,47.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,80.0,0.0,0.0,9.0,0.0,0.0,32.0,10.0,12.0,9.0,0.0,0.0,0.0,170.0,110.0
27021,0.0,0.0,2.0,74.0,10.0,5.0,0.0,0.0,45.0,3.0,33.0,0.0,0.0,5.0,1.0,7.0,0.0,28.0,0.0,0.0,0.0,7.0,54.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,99.0
48505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
38045,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
55035,0.0,0.0,46.0,115.0,203.0,26.0,0.0,0.0,0.0,13.0,140.0,5.0,22.0,5.0,23.0,97.0,0.0,0.0,0.0,4.0,0.0,7.0,316.0,0.0,2.0,37.0,0.0,0.0,0.0,99.0,238.0
48033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
26127,0.0,0.0,8.0,17.0,5.0,11.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,20.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,12.0,4.0,0.0,0.0,0.0,96.0
06049,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,23.0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0
51620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
13305,0.0,0.0,0.0,0.0,4.0,66.0,0.0,0.0,0.0,0.0,69.0,9.0,0.0,13.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,110.0
42067,0.0,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,3.0,26.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0
21087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
27129,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
24003,407.0,122.0,625.0,914.0,2739.0,1031.0,73.0,16.0,783.0,273.0,1418.0,138.0,364.0,1089.0,370.0,2411.0,223.0,130.0,42.0,3364.0,65.0,703.0,4165.0,88.0,162.0,401.0,309.0,120.0,38.0,825.0,1982.0
48013,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,45.0,8.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,207.0
16041,0.0,1.0,0.0,5.0,21.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
18071,0.0,0.0,23.0,30.0,0.0,0.0,0.0,0.0,9.0,0.0,46.0,0.0,0.0,0.0,387.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,153.0
29203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0
05137,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
13221,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,84.0
38077,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
18133,0.0,0.0,30.0,33.0,224.0,0.0,0.0,6.0,0.0,19.0,20.0,0.0,0.0,10.0,102.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,137.0
36095,18.0,0.0,11.0,54.0,39.0,0.0,0.0,0.0,35.0,18.0,120.0,7.0,53.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,3.0,23.0,0.0,4.0,0.0,0.0,3.0,116.0
09180,84.0,57.0,345.0,721.0,2263.0,381.0,41.0,25.0,393.0,97.0,406.0,1824.0,424.0,408.0,137.0,506.0,55.0,33.0,97.0,147.0,32.0,75.0,1849.0,215.0,161.0,100.0,84.0,39.0,10.0,271.0,1026.0
34033,33.0,43.0,18.0,72.0,47.0,21.0,0.0,0.0,42.0,0.0,29.0,1.0,115.0,17.0,0.0,67.0,0.0,5.0,0.0,0.0,0.0,31.0,123.0,0.0,27.0,10.0,44.0,0.0,3.0,23.0,355.0
28037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
37141,18.0,0.0,21.0,55.0,19.0,14.0,0.0,8.0,69.0,16.0,48.0,0.0,41.0,0.0,13.0,46.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,45.0,183.0,0.0,0.0,0.0,4.0,244.0
35031,0.0,0.0,10.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.0,85.0,40.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0
06055,101.0,76.0,208.0,820.0,604.0,84.0,7.0,72.0,353.0,299.0,266.0,20.0,103.0,116.0,65.0,237.0,14.0,9.0,38.0,0.0,0.0,64.0,3942.0,27.0,48.0,59.0,111.0,70.0,99.0,184.0,568.0
31017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
48375,0.0,0.0,1.0,24.0,80.0,66.0,0.0,0.0,36.0,11.0,25.0,0.0,0.0,10.0,9.0,61.0,0.0,0.0,0.0,7.0,0.0,10.0,235.0,0.0,0.0,27.0,0.0,0.0,0.0,910.0,561.0
37167,33.0,0.0,22.0,29.0,0.0,4.0,0.0,0.0,34.0,0.0,8.0,16.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,134.0,248.0
22073,0.0,0.0,40.0,34.0,91.0,0.0,0.0,0.0,16.0,0.0,70.0,40.0,7.0,0.0,54.0,80.0,43.0,9.0,9.0,163.0,0.0,0.0,57.0,0.0,8.0,0.0,0.0,0.0,0.0,252.0,688.0
72063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39007,0.0,0.0,0.0,193.0,54.0,0.0,0.0,0.0,18.0,39.0,58.0,0.0,53.0,7.0,25.0,83.0,0.0,7.0,0.0,0.0,0.0,0.0,85.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,358.0
41009,25.0,23.0,12.0,185.0,20.0,0.0,0.0,0.0,33.0,0.0,20.0,0.0,0.0,0.0,30.0,122.0,66.0,0.0,0.0,21.0,0.0,36.0,48.0,0.0,26.0,4.0,0.0,4.0,0.0,35.0,167.0
17097,225.0,281.0,841.0,1442.0,6112.0,988.0,23.0,78.0,647.0,394.0,2109.0,277.0,798.0,426.0,1046.0,3966.0,151.0,146.0,202.0,468.0,90.0,109.0,7698.0,7.0,262.0,437.0,165.0,54.0,47.0,1206.0,2224.0
08023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
20099,0.0,0.0,0.0,6.0,0.0,38.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,88.0
20037,0.0,0.0,8.0,13.0,68.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
13273,0.0,0.0,0.0,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,56.0
49035,1386.0,555.0,3630.0,3116.0,6114.0,3466.0,217.0,223.0,1416.0,272.0,1954.0,183.0,353.0,282.0,1069.0,2538.0,71.0,884.0,578.0,148.0,147.0,93.0,2762.0,76.0,102.0,384.0,640.0,290.0,185.0,5270.0,3561.0
24009,58.0,17.0,22.0,154.0,96.0,21.0,0.0,8.0,88.0,0.0,299.0,0.0,99.0,49.0,11.0,38.0,0.0,35.0,12.0,0.0,37.0,0.0,572.0,0.0,119.0,10.0,15.0,38.0,0.0,59.0,307.0
05021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0
21137,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,89.0
51069,0.0,0.0,8.0,308.0,150.0,44.0,12.0,0.0,84.0,22.0,160.0,12.0,20.0,100.0,89.0,24.0,0.0,59.0,0.0,63.0,7.0,26.0,253.0,18.0,19.0,0.0,40.0,12.0,0.0,63.0,289.0
17039,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
13151,0.0,37.0,46.0,319.0,371.0,62.0,0.0,0.0,128.0,13.0,219.0,957.0,47.0,3111.0,21.0,290.0,153.0,9.0,0.0,1005.0,0.0,102.0,464.0,0.0,0.0,70.0,0.0,0.0,11.0,2270.0,916.0
21073,0.0,6.0,44.0,9.0,78.0,27.0,0.0,0.0,0.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,28.0,0.0,12.0,111.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,270.0
12115,297.0,191.0,664.0,4242.0,1419.0,1492.0,36.0,58.0,1602.0,559.0,3164.0,813.0,1199.0,908.0,184.0,374.0,88.0,350.0,19.0,10.0,65.0,49.0,905.0,434.0,297.0,332.0,247.0,520.0,123.0,1009.0,1981.0
48479,32.0,0.0,16.0,85.0,234.0,473.0,0.0,35.0,0.0,0.0,16.0,0.0,0.0,8.0,112.0,114.0,0.0,0.0,0.0,34.0,0.0,9.0,142.0,0.0,22.0,0.0,63.0,6.0,0.0,148.0,1121.0
53027,0.0,14.0,0.0,226.0,179.0,36.0,0.0,0.0,77.0,0.0,105.0,0.0,13.0,0.0,66.0,72.0,0.0,4.0,0.0,0.0,5.0,6.0,245.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,283.0
48355,52.0,16.0,97.0,517.0,818.0,234.0,0.0,0.0,198.0,17.0,506.0,0.0,112.0,20.0,125.0,382.0,30.0,23.0,17.0,120.0,0.0,111.0,2147.0,10.0,68.0,0.0,136.0,0.0,49.0,547.0,1575.0
40111,0.0,0.0,0.0,10.0,50.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0
37043,0.0,0.0,0.0,5.0,0.0,49.0,0.0,0.0,7.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,56.0
40125,0.0,24.0,0.0,84.0,55.0,17.0,0.0,0.0,20.0,0.0,65.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,4.0,0.0,0.0,0.0,27.0,212.0
46033,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
26153,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0
50025,0.0,40.0,7.0,126.0,96.0,0.0,3.0,0.0,64.0,9.0,142.0,0.0,53.0,101.0,7.0,88.0,6.0,2.0,12.0,0.0,0.0,0.0,48.0,17.0,12.0,0.0,7.0,25.0,2.0,27.0,184.0
18019,0.0,0.0,5.0,208.0,195.0,136.0,0.0,0.0,28.0,0.0,148.0,3.0,17.0,0.0,0.0,55.0,0.0,23.0,17.0,0.0,0.0,0.0,65.0,0.0,39.0,35.0,0.0,0.0,0.0,121.0,411.0
39111,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
12131,0.0,31.0,190.0,446.0,189.0,53.0,19.0,8.0,562.0,20.0,249.0,0.0,5.0,237.0,89.0,74.0,0.0,28.0,11.0,0.0,0.0,40.0,136.0,14.0,0.0,10.0,19.0,4.0,0.0,25.0,339.0
02122,0.0,68.0,26.0,256.0,77.0,5.0,0.0,0.0,30.0,49.0,111.0,0.0,0.0,1.0,97.0,62.0,0.0,19.0,29.0,0.0,38.0,29.0,440.0,8.0,13.0,0.0,0.0,38.0,17.0,42.0,165.0
39165,35.0,0.0,232.0,711.0,2143.0,262.0,34.0,0.0,150.0,143.0,232.0,0.0,105.0,135.0,937.0,445.0,18.0,78.0,0.0,104.0,0.0,12.0,375.0,0.0,0.0,139.0,12.0,15.0,24.0,339.0,650.0
72055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0
