county,team,pop
13073,ENG,284
13073,FRA,52
13073,GER,1139
13073,HTI,339
13073,ITA,33
13073,JAM,170
13073,JPN,221
13073,KOR,922
13073,MAR,0
13073,NED,16
13073,NZL,0
13073,NGA,9
13073,NOW,25
13073,PAN,53
13073,PHL,500
13073,POR,0
13073,IRL,0
13073,ZAF,35
13073,ESP,0
13073,SWE,7
13073,SUI,11
13073,VNM,768
13073,ZMB,452
27017,ARG,0
27017,AUS,0
27017,BRA,4
27017,CAN,74
27017,CHN,24
27017,COL,0
27017,CRC,0
27017,DEN,3
27017,ENG,0
27017,FRA,4
27017,GER,12
27017,HTI,0
27017,ITA,3
27017,JAM,1
27017,JPN,0
27017,KOR,2
27017,MAR,0
27017,NED,3
27017,NZL,0
27017,NGA,0
27017,NOW,0
27017,PAN,0
27017,PHL,15
27017,POR,0
27017,IRL,0
27017,ZAF,0
27017,ESP,14
27017,SWE,4
27017,SUI,0
27017,VNM,0
27017,ZMB,89
30071,ARG,0
30071,AUS,0
30071,BRA,0
30071,CAN,48
30071,CHN,0
30071,COL,0
30071,CRC,0
30071,DEN,4
30071,ENG,0
30071,FRA,0
30071,GER,31
30071,HTI,0
30071,ITA,0
30071,JAM,0
30071,JPN,0
30071,KOR,0
30071,MAR,0
30071,NED,0
30071,NZL,0
30071,NGA,0
30071,NOW,0
30071,PAN,0
30071,PHL,0
30071,POR,0
30071,IRL,0
30071,ZAF,0
30071,ESP,0
30071,SWE,0
30071,SUI,0
30071,VNM,0
30071,ZMB,11
23027,ARG,23
23027,AUS,4
23027,BRA,12
23027,CAN,258
23027,CHN,45
23027,COL,0
23027,CRC,8
23027,DEN,0
23027,ENG,87
23027,FRA,0
23027,GER,73
23027,HTI,0
23027,ITA,3
23027,JAM,6
23027,JPN,7
23027,KOR,4
23027,MAR,0
23027,NED,0
23027,NZL,0
23027,NGA,0
23027,NOW,0
23027,PAN,0
23027,PHL,25
23027,POR,3
23027,IRL,9
23027,ZAF,0
23027,ESP,1
23027,SWE,12
23027,SUI,0
23027,VNM,4
23027,ZMB,104
06089,ARG,8
06089,AUS,37
06089,BRA,85
06089,CAN,471
06089,CHN,367
06089,COL,45
06089,CRC,0
06089,DEN,19
06089,ENG,197
06089,FRA,25
06089,GER,578
06089,HTI,36
06089,ITA,49
06089,JAM,0
06089,JPN,95
06089,KOR,220
06089,MAR,25
06089,NED,58
06089,NZL,0
06089,NGA,0
06089,NOW,0
06089,PAN,15
06089,PHL,725
06089,POR,10
06089,IRL,46
06089,ZAF,193
06089,ESP,95
06089,SWE,10
06089,SUI,83
06089,VNM,245
06089,ZMB,716
26149,ARG,0
26149,AUS,0
26149,BRA,0
26149,CAN,26
26149,CHN,16
26149,COL,22
26149,CRC,0
26149,DEN,0
26149,ENG,50
26149,FRA,0
26149,GER,27
26149,HTI,0
26149,ITA,0
26149,JAM,0
26149,JPN,59
26149,KOR,15
26149,MAR,0
26149,NED,10
26149,NZL,0
26149,NGA,0
26149,NOW,0
26149,PAN,27
26149,PHL,22
26149,POR,0
26149,IRL,12
26149,ZAF,1
26149,ESP,5
26149,SWE,0
26149,SUI,0
26149,VNM,3
26149,ZMB,198
37073,ARG,0
37073,AUS,0
37073,BRA,0
37073,CAN,0
37073,CHN,0
37073,COL,0
37073,CRC,0
37073,DEN,0
37073,ENG,0
37073,FRA,0
37073,GER,9
37073,HTI,0
37073,ITA,0
37073,JAM,11
37073,JPN,0
37073,KOR,0
37073,MAR,0
37073,NED,0
37073,NZL,0
37073,NGA,0
37073,NOW,0
37073,PAN,0
37073,PHL,0
37073,POR,0
37073,IRL,0
37073,ZAF,0
37073,ESP,0
37073,SWE,0
37073,SUI,0
37073,VNM,0
37073,ZMB,42
26157,ARG,0
26157,AUS,0
26157,BRA,0
26157,CAN,60
26157,CHN,53
26157,COL,0
26157,CRC,0
26157,DEN,0
26157,ENG,38
26157,FRA,0
26157,GER,54
26157,HTI,0
26157,ITA,3
26157,JAM,0
26157,JPN,0
26157,KOR,33
26157,MAR,0
26157,NED,15
26157,NZL,0
26157,NGA,0
26157,NOW,0
26157,PAN,31
26157,PHL,20
26157,POR,0
26157,IRL,7
26157,ZAF,0
26157,ESP,6
26157,SWE,0
26157,SUI,0
26157,VNM,5
26157,ZMB,162
31063,ARG,0
31063,AUS,0
31063,BRA,0
31063,CAN,2
31063,CHN,0
31063,COL,0
31063,CRC,0
31063,DEN,0
31063,ENG,0
31063,FRA,0
31063,GER,2
31063,HTI,0
31063,ITA,0
31063,JAM,0
31063,JPN,0
31063,KOR,0
31063,MAR,0
31063,NED,0
31063,NZL,0
31063,NGA,3
31063,NOW,0
31063,PAN,0
31063,PHL,0
31063,POR,0
31063,IRL,0
31063,ZAF,0
31063,ESP,0
31063,SWE,0
31063,SUI,0
31063,VNM,0
31063,ZMB,10
06059,ARG,3805
06059,AUS,1924
06059,BRA,5037
06059,CAN,13171
06059,CHN,75381
06059,COL,5840
06059,CRC,1286
06059,DEN,515
06059,ENG,5760
06059,FRA,3082
06059,GER,6454
06059,HTI,200
06059,ITA,2499
06059,JAM,539
06059,JPN,12606
06059,KOR,65922
06059,MAR,655
06059,NED,1785
06059,NZL,779
06059,NGA,817
06059,NOW,305
06059,PAN,637
06059,PHL,54628
06059,POR,503
06059,IRL,1365
06059,ZAF,3252
06059,ESP,868
06059,SWE,757
06059,SUI,609
06059,VNM,149014
06059,ZMB,9832
27109,ARG,26
27109,AUS,45
27109,BRA,111
27109,CAN,368
27109,CHN,898
27109,COL,290
27109,CRC,0
27109,DEN,10
27109,ENG,119
27109,FRA,67
27109,GER,128
27109,HTI,26
27109,ITA,49
27109,JAM,0
27109,JPN,97
27109,KOR,267
27109,MAR,347
27109,NED,29
27109,NZL,0
27109,NGA,284
27109,NOW,0
27109,PAN,0
27109,PHL,351
27109,POR,0
27109,IRL,43
27109,ZAF,53
27109,ESP,42
27109,SWE,0
27109,SUI,21
27109,VNM,1062
27109,ZMB,414
47049,ARG,0
47049,AUS,0
47049,BRA,0
47049,CAN,55
47049,CHN,26
47049,COL,0
47049,CRC,0
47049,DEN,0
47049,ENG,39
47049,FRA,0
47049,GER,35
47049,HTI,0
47049,ITA,0
47049,JAM,0
47049,JPN,11
47049,KOR,21
47049,MAR,0
47049,NED,0
47049,NZL,0
47049,NGA,0
47049,NOW,0
47049,PAN,0
47049,PHL,0
47049,POR,0
47049,IRL,0
47049,ZAF,0
47049,ESP,0
47049,SWE,0
47049,SUI,0
47049,VNM,0
47049,ZMB,75
05059,ARG,0
05059,AUS,0
05059,BRA,11
05059,CAN,10
05059,CHN,1
05059,COL,0
05059,CRC,0
05059,DEN,0
05059,ENG,0
05059,FRA,0
05059,GER,11
05059,HTI,0
05059,ITA,0
05059,JAM,0
05059,JPN,0
05059,KOR,0
05059,MAR,0
05059,NED,0
05059,NZL,0
05059,NGA,0
05059,NOW,0
05059,PAN,0
05059,PHL,18
05059,POR,0
05059,IRL,0
05059,ZAF,0
05059,ESP,0
05059,SWE,0
05059,SUI,0
05059,VNM,0
05059,ZMB,127
26057,ARG,4
26057,AUS,14
26057,BRA,12
26057,CAN,89
26057,CHN,27
26057,COL,0
26057,CRC,0
26057,DEN,0
26057,ENG,0
26057,FRA,0
26057,GER,11
26057,HTI,0
26057,ITA,0
26057,JAM,1
26057,JPN,78
26057,KOR,32
26057,MAR,15
26057,NED,8
26057,NZL,4
26057,NGA,0
26057,NOW,0
26057,PAN,0
26057,PHL,18
26057,POR,0
26057,IRL,1
26057,ZAF,0
26057,ESP,0
26057,SWE,0
26057,SUI,4
26057,VNM,0
26057,ZMB,118
38029,ARG,0
38029,AUS,0
38029,BRA,0
38029,CAN,0
38029,CHN,0
38029,COL,0
38029,CRC,0
38029,DEN,0
38029,ENG,0
38029,FRA,0
38029,GER,2
38029,HTI,0
38029,ITA,0
38029,JAM,0
38029,JPN,0
38029,KOR,0
38029,MAR,0
38029,NED,0
38029,NZL,0
38029,NGA,0
38029,NOW,0
38029,PAN,0
38029,PHL,0
38029,POR,0
38029,IRL,0
38029,ZAF,9
38029,ESP,0
38029,SWE,0
38029,SUI,0
38029,VNM,0
38029,ZMB,10
48185,ARG,0
48185,AUS,0
48185,BRA,0
48185,CAN,19
48185,CHN,0
48185,COL,0
48185,CRC,0
48185,DEN,0
48185,ENG,0
48185,FRA,16
48185,GER,9
48185,HTI,0
48185,ITA,0
48185,JAM,0
48185,JPN,10
48185,KOR,0
48185,MAR,0
48185,NED,20
48185,NZL,0
48185,NGA,30
48185,NOW,0
48185,PAN,0
48185,PHL,2
48185,POR,0
48185,IRL,0
48185,ZAF,0
48185,ESP,0
48185,SWE,0
48185,SUI,0
48185,VNM,13
48185,ZMB,126
08025,ARG,0
08025,AUS,0
08025,BRA,0
08025,CAN,6
08025,CHN,0
08025,COL,0
08025,CRC,0
08025,DEN,0
08025,ENG,0
08025,FRA,0
08025,GER,7
08025,HTI,0
08025,ITA,0
08025,JAM,0
08025,JPN,3
08025,KOR,20
08025,MAR,0
08025,NED,0
08025,NZL,5
08025,NGA,0
08025,NOW,0
08025,PAN,0
08025,PHL,3
08025,POR,0
08025,IRL,0
08025,ZAF,0
08025,ESP,0
08025,SWE,0
08025,SUI,0
08025,VNM,31
08025,ZMB,26
48453,ARG,520
48453,AUS,851
48453,BRA,1491
48453,CAN,4397
48453,CHN,11017
48453,COL,1944
48453,CRC,559
48453,DEN,27
48453,ENG,2023
48453,FRA,1013
48453,GER,2836
48453,HTI,143
48453,ITA,464
48453,JAM,320
48453,JPN,994
48453,KOR,3860
48453,MAR,408
48453,NED,476
48453,NZL,285
48453,NGA,3181
48453,NOW,134
48453,PAN,331
48453,PHL,3614
48453,POR,108
48453,IRL,833
48453,ZAF,632
48453,ESP,1163
48453,SWE,382
48453,SUI,387
48453,VNM,8738
48453,ZMB,5123
32009,ARG,0
32009,AUS,0
32009,BRA,0
32009,CAN,8
32009,CHN,0
32009,COL,0
32009,CRC,0
32009,DEN,0
32009,ENG,0
32009,FRA,0
32009,GER,0
32009,HTI,0
32009,ITA,0
32009,JAM,0
32009,JPN,0
32009,KOR,0
32009,MAR,0
32009,NED,0
32009,NZL,0
32009,NGA,0
32009,NOW,0
32009,PAN,0
32009,PHL,19
32009,POR,0
32009,IRL,0
32009,ZAF,0
32009,ESP,0
32009,SWE,0
32009,SUI,0
32009,VNM,0
32009,ZMB,14
19191,ARG,0
19191,AUS,0
19191,BRA,0
19191,CAN,16
19191,CHN,6
19191,COL,11
19191,CRC,0
19191,DEN,0
19191,ENG,0
19191,FRA,0
19191,GER,15
19191,HTI,0
19191,ITA,0
19191,JAM,0
19191,JPN,12
19191,KOR,48
19191,MAR,0
19191,NED,0
19191,NZL,0
19191,NGA,0
19191,NOW,0
19191,PAN,0
19191,PHL,2
19191,POR,0
19191,IRL,6
19191,ZAF,0
19191,ESP,8
19191,SWE,0
19191,SUI,0
19191,VNM,15
19191,ZMB,55
53037,ARG,0
53037,AUS,56
53037,BRA,10
53037,CAN,148
53037,CHN,57
53037,COL,44
53037,CRC,0
53037,DEN,17
53037,ENG,35
53037,FRA,2
53037,GER,88
53037,HTI,10
53037,ITA,0
53037,JAM,23
53037,JPN,44
53037,KOR,11
53037,MAR,7
53037,NED,10
53037,NZL,9
53037,NGA,0
53037,NOW,0
53037,PAN,4
53037,PHL,70
53037,POR,0
53037,IRL,0
53037,ZAF,0
53037,ESP,0
53037,SWE,0
53037,SUI,0
53037,VNM,49
53037,ZMB,192
47033,ARG,0
47033,AUS,0
47033,BRA,0
47033,CAN,15
47033,CHN,0
47033,COL,0
47033,CRC,0
47033,DEN,0
47033,ENG,4
47033,FRA,0
47033,GER,0
47033,HTI,0
47033,ITA,0
47033,JAM,0
47033,JPN,0
47033,KOR,4
47033,MAR,0
47033,NED,0
47033,NZL,0
47033,NGA,0
47033,NOW,0
47033,PAN,0
47033,PHL,17
47033,POR,0
47033,IRL,0
47033,ZAF,0
47033,ESP,0
47033,SWE,0
47033,SUI,0
47033,VNM,13
47033,ZMB,70
22037,ARG,0
22037,AUS,3
22037,BRA,0
22037,CAN,0
22037,CHN,0
22037,COL,0
22037,CRC,0
22037,DEN,0
22037,ENG,0
22037,FRA,0
22037,GER,0
22037,HTI,0
22037,ITA,0
22037,JAM,0
22037,JPN,13
22037,KOR,20
22037,MAR,0
22037,NED,0
22037,NZL,0
22037,NGA,0
22037,NOW,0
22037,PAN,0
22037,PHL,12
22037,POR,0
22037,IRL,12
22037,ZAF,0
22037,ESP,0
22037,SWE,0
22037,SUI,0
22037,VNM,0
22037,ZMB,76
37171,ARG,0
37171,AUS,0
37171,BRA,0
37171,CAN,235
37171,CHN,68
37171,COL,0
37171,CRC,0
37171,DEN,0
37171,ENG,10
37171,FRA,0
37171,GER,31
37171,HTI,0
37171,ITA,21
37171,JAM,0
37171,JPN,0
37171,KOR,0
37171,MAR,0
37171,NED,9
37171,NZL,12
37171,NGA,0
37171,NOW,0
37171,PAN,0
37171,PHL,38
37171,POR,9
37171,IRL,19
37171,ZAF,8
37171,ESP,0
37171,SWE,0
37171,SUI,0
37171,VNM,115
37171,ZMB,327
05045,ARG,0
05045,AUS,31
05045,BRA,9
05045,CAN,225
05045,CHN,83
05045,COL,31
05045,CRC,4
05045,DEN,0
05045,ENG,463
05045,FRA,0
05045,GER,132
05045,HTI,0
05045,ITA,13
05045,JAM,0
05045,JPN,8
05045,KOR,265
05045,MAR,0
05045,NED,17
05045,NZL,14
05045,NGA,36
05045,NOW,0
05045,PAN,0
05045,PHL,177
05045,POR,0
05045,IRL,0
05045,ZAF,53
05045,ESP,22
05045,SWE,0
05045,SUI,0
05045,VNM,90
05045,ZMB,419
23011,ARG,6
23011,AUS,0
23011,BRA,35
23011,CAN,664
23011,CHN,349
23011,COL,13
23011,CRC,0
23011,DEN,17
23011,ENG,193
23011,FRA,54
23011,GER,240
23011,HTI,18
23011,ITA,43
23011,JAM,12
23011,JPN,11
23011,KOR,59
23011,MAR,0
23011,NED,41
23011,NZL,7
23011,NGA,0
23011,NOW,15
23011,PAN,0
23011,PHL,92
23011,POR,76
23011,IRL,0
23011,ZAF,32
23011,ESP,55
23011,SWE,32
23011,SUI,0
23011,VNM,100
23011,ZMB,397
29149,ARG,0
29149,AUS,0
29149,BRA,0
29149,CAN,0
29149,CHN,0
29149,COL,0
29149,CRC,0
29149,DEN,0
29149,ENG,0
29149,FRA,0
29149,GER,8
29149,HTI,0
29149,ITA,0
29149,JAM,0
29149,JPN,5
29149,KOR,2
29149,MAR,0
29149,NED,0
29149,NZL,0
29149,NGA,0
29149,NOW,0
29149,PAN,0
29149,PHL,7
29149,POR,0
29149,IRL,0
29149,ZAF,0
29149,ESP,0
29149,SWE,0
29149,SUI,0
29149,VNM,15
29149,ZMB,36
42131,ARG,2
42131,AUS,12
42131,BRA,0
42131,CAN,33
42131,CHN,4
42131,COL,0
42131,CRC,0
42131,DEN,0
42131,ENG,2
42131,FRA,0
42131,GER,28
42131,HTI,2
42131,ITA,19
42131,JAM,0
42131,JPN,0
42131,KOR,0
42131,MAR,0
42131,NED,2
42131,NZL,0
42131,NGA,0
42131,NOW,0
42131,PAN,0
42131,PHL,24
42131,POR,0
42131,IRL,0
42131,ZAF,4
42131,ESP,4
42131,SWE,0
42131,SUI,0
42131,VNM,0
42131,ZMB,77
47127,ARG,0
47127,AUS,0
47127,BRA,0
47127,CAN,0
47127,CHN,0
47127,COL,0
47127,CRC,0
47127,DEN,0
47127,ENG,36
47127,FRA,0
47127,GER,30
47127,HTI,0
47127,ITA,0
47127,JAM,0
47127,JPN,0
47127,KOR,0
47127,MAR,0
47127,NED,0
47127,NZL,0
47127,NGA,0
47127,NOW,0
47127,PAN,0
47127,PHL,60
47127,POR,0
47127,IRL,0
47127,ZAF,0
47127,ESP,0
47127,SWE,0
47127,SUI,0
47127,VNM,0
47127,ZMB,28
53063,ARG,26
53063,AUS,84
53063,BRA,120
53063,CAN,2255
53063,CHN,1029
53063,COL,94
53063,CRC,12
53063,DEN,22
53063,ENG,516
53063,FRA,79
53063,GER,843
53063,HTI,51
53063,ITA,116
53063,JAM,73
53063,JPN,258
53063,KOR,609
53063,MAR,5
53063,NED,98
53063,NZL,9
53063,NGA,63
53063,NOW,33
53063,PAN,97
53063,PHL,1523
53063,POR,0
53063,IRL,83
53063,ZAF,33
53063,ESP,110
53063,SWE,4
53063,SUI,50
53063,VNM,1658
53063,ZMB,1875
18053,ARG,6
18053,AUS,20
18053,BRA,0
18053,CAN,38
18053,CHN,91
18053,COL,0
18053,CRC,0
18053,DEN,0
18053,ENG,20
18053,FRA,0
18053,GER,37
18053,HTI,3
18053,ITA,0
18053,JAM,39
18053,JPN,0
18053,KOR,70
18053,MAR,0
18053,NED,0
18053,NZL,24
18053,NGA,68
18053,NOW,0
18053,PAN,5
18053,PHL,0
18053,POR,0
18053,IRL,0
18053,ZAF,0
18053,ESP,35
18053,SWE,0
18053,SUI,0
18053,VNM,32
18053,ZMB,228
51670,ARG,0
51670,AUS,0
51670,BRA,12
51670,CAN,0
51670,CHN,0
51670,COL,0
51670,CRC,0
51670,DEN,0
51670,ENG,137
51670,FRA,15
51670,GER,96
51670,HTI,0
51670,ITA,0
51670,JAM,56
51670,JPN,25
51670,KOR,2
51670,MAR,0
51670,NED,0
51670,NZL,9
51670,NGA,11
51670,NOW,0
51670,PAN,9
51670,PHL,125
51670,POR,0
51670,IRL,0
51670,ZAF,0
51670,ESP,0
51670,SWE,0
51670,SUI,0
51670,VNM,0
51670,ZMB,103
21095,ARG,0
21095,AUS,0
21095,BRA,0
21095,CAN,3
21095,CHN,28
21095,COL,0
21095,CRC,0
21095,DEN,0
21095,ENG,5
21095,FRA,0
21095,GER,0
21095,HTI,0
21095,ITA,0
21095,JAM,0
21095,JPN,0
21095,KOR,0
21095,MAR,0
21095,NED,0
21095,NZL,0
21095,NGA,0
21095,NOW,0
21095,PAN,0
21095,PHL,8
21095,POR,0
21095,IRL,0
21095,ZAF,0
21095,ESP,0
21095,SWE,0
21095,SUI,0
21095,VNM,30
21095,ZMB,132
36097,ARG,0
36097,AUS,0
36097,BRA,0
36097,CAN,6
36097,CHN,82
36097,COL,0
36097,CRC,0
36097,DEN,0
36097,ENG,4
36097,FRA,8
36097,GER,84
36097,HTI,0
36097,ITA,4
36097,JAM,17
36097,JPN,0
36097,KOR,0
36097,MAR,0
36097,NED,0
36097,NZL,0
36097,NGA,0
36097,NOW,0
36097,PAN,0
36097,PHL,0
36097,POR,0
36097,IRL,13
36097,ZAF,0
36097,ESP,0
36097,SWE,0
36097,SUI,0
36097,VNM,7
36097,ZMB,65
37049,ARG,108
37049,AUS,20
37049,BRA,33
37049,CAN,91
37049,CHN,0
37049,COL,36
37049,CRC,50
37049,DEN,0
37049,ENG,40
37049,FRA,58
37049,GER,178
37049,HTI,11
37049,ITA,13
37049,JAM,40
37049,JPN,94
37049,KOR,53
37049,MAR,0
37049,NED,7
37049,NZL,5
37049,NGA,0
37049,NOW,7
37049,PAN,0
37049,PHL,309
37049,POR,3
37049,IRL,7
37049,ZAF,40
37049,ESP,0
37049,SWE,0
37049,SUI,12
37049,VNM,60
37049,ZMB,379
40137,ARG,0
40137,AUS,5
40137,BRA,0
40137,CAN,27
40137,CHN,2
40137,COL,0
40137,CRC,0
40137,DEN,0
40137,ENG,3
40137,FRA,0
40137,GER,41
40137,HTI,0
40137,ITA,0
40137,JAM,0
40137,JPN,0
40137,KOR,41
40137,MAR,0
40137,NED,0
40137,NZL,0
40137,NGA,0
40137,NOW,0
40137,PAN,0
40137,PHL,11
40137,POR,0
40137,IRL,0
40137,ZAF,13
40137,ESP,0
40137,SWE,0
40137,SUI,0
40137,VNM,55
40137,ZMB,122
13057,ARG,34
13057,AUS,409
13057,BRA,1004
13057,CAN,883
13057,CHN,460
13057,COL,1380
13057,CRC,104
13057,DEN,11
13057,ENG,755
13057,FRA,88
13057,GER,506
13057,HTI,236
13057,ITA,45
13057,JAM,162
13057,JPN,217
13057,KOR,364
13057,MAR,11
13057,NED,202
13057,NZL,0
13057,NGA,248
13057,NOW,58
13057,PAN,78
13057,PHL,540
13057,POR,20
13057,IRL,38
13057,ZAF,415
13057,ESP,33
13057,SWE,25
13057,SUI,0
13057,VNM,249
13057,ZMB,910
49057,ARG,150
49057,AUS,25
49057,BRA,179
49057,CAN,334
49057,CHN,464
49057,COL,95
49057,CRC,19
49057,DEN,4
49057,ENG,204
49057,FRA,94
49057,GER,247
49057,HTI,0
49057,ITA,41
49057,JAM,65
49057,JPN,86
49057,KOR,246
49057,MAR,0
49057,NED,129
49057,NZL,64
49057,NGA,19
49057,NOW,22
49057,PAN,9
49057,PHL,379
49057,POR,6
49057,IRL,17
49057,ZAF,36
49057,ESP,160
49057,SWE,0
49057,SUI,2
49057,VNM,352
49057,ZMB,801
53075,ARG,7
53075,AUS,0
53075,BRA,104
53075,CAN,168
53075,CHN,1058
53075,COL,31
53075,CRC,0
53075,DEN,0
53075,ENG,13
53075,FRA,60
53075,GER,148
53075,HTI,0
53075,ITA,0
53075,JAM,0
53075,JPN,64
53075,KOR,130
53075,MAR,0
53075,NED,0
53075,NZL,0
53075,NGA,12
53075,NOW,0
53075,PAN,14
53075,PHL,147
53075,POR,13
53075,IRL,3
53075,ZAF,0
53075,ESP,90
53075,SWE,12
53075,SUI,0
53075,VNM,249
53075,ZMB,166
36049,ARG,5
36049,AUS,6
36049,BRA,0
36049,CAN,9
36049,CHN,11
36049,COL,8
36049,CRC,0
36049,DEN,3
36049,ENG,2
36049,FRA,10
36049,GER,69
36049,HTI,4
36049,ITA,7
36049,JAM,4
36049,JPN,3
36049,KOR,7
36049,MAR,0
36049,NED,7
36049,NZL,0
36049,NGA,0
36049,NOW,0
36049,PAN,0
36049,PHL,15
36049,POR,0
36049,IRL,3
36049,ZAF,0
36049,ESP,0
36049,SWE,0
36049,SUI,3
36049,VNM,0
36049,ZMB,123
47051,ARG,15
47051,AUS,0
47051,BRA,0
47051,CAN,94
47051,CHN,86
47051,COL,0
47051,CRC,0
47051,DEN,0
47051,ENG,10
47051,FRA,30
47051,GER,38
47051,HTI,0
47051,ITA,18
47051,JAM,12
47051,JPN,21
47051,KOR,6
47051,MAR,0
47051,NED,0
47051,NZL,0
47051,NGA,0
47051,NOW,0
47051,PAN,0
47051,PHL,10
47051,POR,0
47051,IRL,0
47051,ZAF,0
47051,ESP,11
47051,SWE,0
47051,SUI,0
47051,VNM,63
47051,ZMB,151
13025,ARG,0
13025,AUS,0
13025,BRA,0
13025,CAN,0
13025,CHN,0
13025,COL,0
13025,CRC,0
13025,DEN,0
13025,ENG,0
13025,FRA,0
13025,GER,11
13025,HTI,0
13025,ITA,0
13025,JAM,133
13025,JPN,0
13025,KOR,0
13025,MAR,0
13025,NED,0
13025,NZL,0
13025,NGA,0
13025,NOW,0
13025,PAN,0
13025,PHL,0
13025,POR,0
13025,IRL,0
13025,ZAF,0
13025,ESP,0
13025,SWE,0
13025,SUI,0
13025,VNM,28
13025,ZMB,76
16037,ARG,0
16037,AUS,0
16037,BRA,0
16037,CAN,3
16037,CHN,0
16037,COL,0
16037,CRC,0
16037,DEN,0
16037,ENG,0
16037,FRA,0
16037,GER,0
16037,HTI,0
16037,ITA,0
16037,JAM,0
16037,JPN,0
16037,KOR,0
16037,MAR,0
16037,NED,0
16037,NZL,0
16037,NGA,0
16037,NOW,0
16037,PAN,0
16037,PHL,0
16037,POR,0
16037,IRL,0
16037,ZAF,0
16037,ESP,0
16037,SWE,0
16037,SUI,0
16037,VNM,0
16037,ZMB,13
27167,ARG,0
27167,AUS,0
27167,BRA,0
27167,CAN,4
27167,CHN,4
27167,COL,0
27167,CRC,3
27167,DEN,1
27167,ENG,0
27167,FRA,0
27167,GER,0
27167,HTI,0
27167,ITA,0
27167,JAM,0
27167,JPN,0
27167,KOR,0
27167,MAR,0
27167,NED,0
27167,NZL,0
27167,NGA,0
27167,NOW,0
27167,PAN,0
27167,PHL,0
27167,POR,0
27167,IRL,0
27167,ZAF,0
27167,ESP,0
27167,SWE,0
27167,SUI,0
27167,VNM,0
27167,ZMB,18
20081,ARG,0
20081,AUS,0
20081,BRA,0
20081,CAN,15
20081,CHN,0
20081,COL,0
20081,CRC,0
20081,DEN,0
20081,ENG,0
20081,FRA,0
20081,GER,0
20081,HTI,0
20081,ITA,0
20081,JAM,0
20081,JPN,0
20081,KOR,0
20081,MAR,0
20081,NED,0
20081,NZL,0
20081,NGA,0
20081,NOW,0
20081,PAN,0
20081,PHL,0
20081,POR,0
20081,IRL,0
20081,ZAF,0
20081,ESP,0
20081,SWE,0
20081,SUI,0
20081,VNM,0
20081,ZMB,11
19195,ARG,0
19195,AUS,0
19195,BRA,0
19195,CAN,0
19195,CHN,0
19195,COL,0
19195,CRC,0
19195,DEN,0
19195,ENG,0
19195,FRA,0
19195,GER,4
19195,HTI,0
19195,ITA,0
19195,JAM,0
19195,JPN,0
19195,KOR,0
19195,MAR,0
19195,NED,0
19195,NZL,0
19195,NGA,0
19195,NOW,0
19195,PAN,0
19195,PHL,16
19195,POR,0
19195,IRL,0
19195,ZAF,0
19195,ESP,0
19195,SWE,0
19195,SUI,0
19195,VNM,0
19195,ZMB,30
55035,ARG,0
55035,AUS,0
55035,BRA,46
55035,CAN,115
55035,CHN,203
55035,COL,26
55035,CRC,0
55035,DEN,0
55035,ENG,0
55035,FRA,13
55035,GER,140
55035,HTI,5
55035,ITA,22
55035,JAM,5
55035,JPN,23
55035,KOR,97
55035,MAR,0
55035,NED,0
55035,NZL,0
55035,NGA,4
55035,NOW,0
55035,PAN,7
55035,PHL,316
55035,POR,0
55035,IRL,2
55035,ZAF,37
55035,ESP,0
55035,SWE,0
55035,SUI,0
55035,VNM,99
55035,ZMB,238
56011,ARG,0
56011,AUS,0
56011,BRA,0
56011,CAN,53
56011,CHN,0
56011,COL,0
56011,CRC,0
56011,DEN,0
56011,ENG,0
56011,FRA,0
56011,GER,0
56011,HTI,0
56011,ITA,0
56011,JAM,0
56011,JPN,0
56011,KOR,0
56011,MAR,0
56011,NED,0
56011,NZL,0
56011,NGA,0
56011,NOW,0
56011,PAN,8
56011,PHL,9
56011,POR,0
56011,IRL,0
56011,ZAF,0
56011,ESP,0
56011,SWE,0
56011,SUI,0
56011,VNM,0
56011,ZMB,26
31001,ARG,0
31001,AUS,0
31001,BRA,0
31001,CAN,22
31001,CHN,8
31001,COL,0
31001,CRC,0
31001,DEN,0
31001,ENG,3
31001,FRA,0
31001,GER,14
31001,HTI,0
31001,ITA,2
31001,JAM,0
31001,JPN,1
31001,KOR,4
31001,MAR,0
31001,NED,0
31001,NZL,5
31001,NGA,0
31001,NOW,0
31001,PAN,0
31001,PHL,12
31001,POR,0
31001,IRL,0
31001,ZAF,0
31001,ESP,0
31001,SWE,0
31001,SUI,0
31001,VNM,252
31001,ZMB,95
23021,ARG,0
23021,AUS,0
23021,BRA,0
23021,CAN,112
23021,CHN,40
23021,COL,0
23021,CRC,0
23021,DEN,0
23021,ENG,6
23021,FRA,1
23021,GER,16
23021,HTI,0
23021,ITA,1
23021,JAM,0
23021,JPN,3
23021,KOR,0
23021,MAR,0
23021,NED,0
23021,NZL,0
23021,NGA,0
23021,NOW,0
23021,PAN,0
23021,PHL,3
23021,POR,3
23021,IRL,0
23021,ZAF,0
23021,ESP,0
23021,SWE,0
23021,SUI,0
23021,VNM,10
23021,ZMB,88
28017,ARG,0
28017,AUS,0
28017,BRA,0
28017,CAN,0
28017,CHN,0
28017,COL,0
28017,CRC,0
28017,DEN,0
28017,ENG,0
28017,FRA,0
28017,GER,0
28017,HTI,0
28017,ITA,0
28017,JAM,0
28017,JPN,18
28017,KOR,0
28017,MAR,0
28017,NED,0
28017,NZL,0
